Date,Actual,LSTM
2024-06-07,69342.585938,114.76087188720703
2024-06-08,69305.773438,114.76087188720703
2024-06-09,69647.992188,114.76087188720703
2024-06-10,69512.28125,114.76087188720703
2024-06-11,67332.03125,114.76087951660156
2024-06-12,68241.1875,114.76087951660156
2024-06-13,66756.398438,114.76087188720703
2024-06-14,66011.09375,114.76087188720703
2024-06-15,66191.0,114.76087188720703
2024-06-16,66639.046875,114.76087188720703
2024-06-17,66490.296875,114.76087188720703
2024-06-18,65140.746094,114.76087188720703
2024-06-19,64960.296875,114.76087188720703
2024-06-20,64828.65625,114.76087188720703
2024-06-21,64096.199219,114.76087188720703
2024-06-22,64252.578125,114.76087188720703
2024-06-23,63180.796875,114.76087188720703
2024-06-24,60277.414063,114.76087188720703
2024-06-25,61804.640625,114.76087188720703
2024-06-26,60811.277344,114.76087188720703
2024-06-27,61604.800781,114.76087188720703
2024-06-28,60320.136719,114.76087188720703
2024-06-29,60887.378906,114.76087188720703
2024-06-30,62678.292969,114.76087188720703
2024-07-01,62851.980469,114.76087188720703
2024-07-02,62029.015625,114.76087188720703
2024-07-03,60173.921875,114.76087188720703
2024-07-04,56977.703125,114.76087188720703
2024-07-05,56662.375,114.76087188720703
2024-07-06,58303.539063,114.76087188720703
2024-07-07,55849.109375,114.76087188720703
2024-07-08,56705.097656,114.76087188720703
2024-07-09,58009.226563,114.76087188720703
2024-07-10,57742.496094,114.76087188720703
2024-07-11,57344.914063,114.76087188720703
2024-07-12,57899.464844,114.76087188720703
2024-07-13,59231.953125,114.76087951660156
2024-07-14,60787.792969,114.76087951660156
2024-07-15,64870.152344,114.76087188720703
2024-07-16,65097.148438,114.76087188720703
2024-07-17,64118.792969,114.76087188720703
2024-07-18,63974.066406,114.76087188720703
2024-07-19,66710.15625,114.76087188720703
2024-07-20,67163.648438,114.76087188720703
2024-07-21,68154.523438,114.76087188720703
2024-07-22,67585.25,114.76087188720703
2024-07-23,65927.671875,114.76087188720703
2024-07-24,65372.132813,114.76087188720703
2024-07-25,65777.226563,114.76087188720703
2024-07-26,67912.0625,114.76087188720703
2024-07-27,67813.335938,114.76087188720703
2024-07-28,68255.867188,114.76087188720703
2024-07-29,66819.914063,114.76087188720703
2024-07-30,66201.015625,114.76087188720703
